,raceId,year,race_name,race_date,driverId,first_name,last_name,nationality,constructorId,position,points,laps,fastest_lap,fastest_lap_speed
23355,968,2016,Abu Dhabi Grand Prix,2016-11-27,830,Max,Verstappen,Dutch,9,4,12.0,55,36,190.084
23356,968,2016,Abu Dhabi Grand Prix,2016-11-27,817,Daniel,Ricciardo,Australian,9,5,10.0,55,29,190.624
23357,968,2016,Abu Dhabi Grand Prix,2016-11-27,8,Kimi,Räikkönen,Finnish,6,6,8.0,55,35,190.127
23358,968,2016,Abu Dhabi Grand Prix,2016-11-27,807,Nico,Hülkenberg,German,10,7,6.0,55,31,188.717
23359,968,2016,Abu Dhabi Grand Prix,2016-11-27,815,Sergio,Pérez,Mexican,10,8,4.0,55,30,189.972
23360,968,2016,Abu Dhabi Grand Prix,2016-11-27,13,Felipe,Massa,Brazilian,3,9,2.0,55,33,189.206
23361,968,2016,Abu Dhabi Grand Prix,2016-11-27,4,Fernando,Alonso,Spanish,1,10,1.0,55,50,191.343
23362,968,2016,Abu Dhabi Grand Prix,2016-11-27,154,Romain,Grosjean,French,210,11,0.0,55,45,190.477
23363,968,2016,Abu Dhabi Grand Prix,2016-11-27,821,Esteban,Gutiérrez,Mexican,210,12,0.0,55,45,188.754
23364,968,2016,Abu Dhabi Grand Prix,2016-11-27,839,Esteban,Ocon,French,209,13,0.0,54,46,188.290
23365,968,2016,Abu Dhabi Grand Prix,2016-11-27,836,Pascal,Wehrlein,German,209,14,0.0,54,26,188.368
23366,968,2016,Abu Dhabi Grand Prix,2016-11-27,828,Marcus,Ericsson,Swedish,15,15,0.0,54,40,188.242
23367,968,2016,Abu Dhabi Grand Prix,2016-11-27,831,Felipe,Nasr,Brazilian,15,16,0.0,54,44,188.117
23368,968,2016,Abu Dhabi Grand Prix,2016-11-27,835,Jolyon,Palmer,British,4,17,0.0,54,46,189.134
23369,968,2016,Abu Dhabi Grand Prix,2016-11-27,832,Carlos,Sainz,Spanish,5,\N,0.0,41,30,187.580
23370,968,2016,Abu Dhabi Grand Prix,2016-11-27,826,Daniil,Kvyat,Russian,5,\N,0.0,14,13,183.853
23371,968,2016,Abu Dhabi Grand Prix,2016-11-27,18,Jenson,Button,British,1,\N,0.0,12,4,183.851
23372,968,2016,Abu Dhabi Grand Prix,2016-11-27,822,Valtteri,Bottas,Finnish,3,\N,0.0,6,4,185.413
23373,968,2016,Abu Dhabi Grand Prix,2016-11-27,825,Kevin,Magnussen,Danish,4,\N,0.0,5,4,184.108
23374,969,2017,Australian Grand Prix,2017-03-26,20,Sebastian,Vettel,German,6,1,25.0,57,53,220.351
23375,969,2017,Australian Grand Prix,2017-03-26,1,Lewis,Hamilton,British,131,2,18.0,57,44,219.351
23376,969,2017,Australian Grand Prix,2017-03-26,822,Valtteri,Bottas,Finnish,131,3,15.0,57,56,220.465
23377,969,2017,Australian Grand Prix,2017-03-26,8,Kimi,Räikkönen,Finnish,6,4,12.0,57,56,220.605
23378,969,2017,Australian Grand Prix,2017-03-26,830,Max,Verstappen,Dutch,9,5,10.0,57,43,219.525
23379,969,2017,Australian Grand Prix,2017-03-26,13,Felipe,Massa,Brazilian,3,6,8.0,57,49,216.830
23380,969,2017,Australian Grand Prix,2017-03-26,815,Sergio,Pérez,Mexican,10,7,6.0,56,56,216.115
23381,969,2017,Australian Grand Prix,2017-03-26,832,Carlos,Sainz,Spanish,5,8,4.0,56,53,217.740
23382,969,2017,Australian Grand Prix,2017-03-26,826,Daniil,Kvyat,Russian,5,9,2.0,56,51,220.165
23383,969,2017,Australian Grand Prix,2017-03-26,839,Esteban,Ocon,French,10,10,1.0,56,55,215.776
23384,969,2017,Australian Grand Prix,2017-03-26,807,Nico,Hülkenberg,German,4,11,0.0,56,55,215.749
23385,969,2017,Australian Grand Prix,2017-03-26,841,Antonio,Giovinazzi,Italian,15,12,0.0,55,51,214.378
23386,969,2017,Australian Grand Prix,2017-03-26,838,Stoffel,Vandoorne,Belgian,1,13,0.0,55,53,213.448
23387,969,2017,Australian Grand Prix,2017-03-26,4,Fernando,Alonso,Spanish,1,\N,0.0,50,48,211.938
23388,969,2017,Australian Grand Prix,2017-03-26,825,Kevin,Magnussen,Danish,210,\N,0.0,46,46,218.011
23389,969,2017,Australian Grand Prix,2017-03-26,840,Lance,Stroll,Canadian,3,\N,0.0,40,38,213.569
23390,969,2017,Australian Grand Prix,2017-03-26,817,Daniel,Ricciardo,Australian,9,\N,0.0,25,21,213.431
23391,969,2017,Australian Grand Prix,2017-03-26,828,Marcus,Ericsson,Swedish,15,\N,0.0,21,18,207.391
23392,969,2017,Australian Grand Prix,2017-03-26,835,Jolyon,Palmer,British,4,\N,0.0,15,6,207.069
23393,969,2017,Australian Grand Prix,2017-03-26,154,Romain,Grosjean,French,210,\N,0.0,13,12,211.689
23394,970,2017,Chinese Grand Prix,2017-04-09,1,Lewis,Hamilton,British,131,1,25.0,56,44,205.745
23395,970,2017,Chinese Grand Prix,2017-04-09,20,Sebastian,Vettel,German,6,2,18.0,56,40,205.648
23396,970,2017,Chinese Grand Prix,2017-04-09,830,Max,Verstappen,Dutch,9,3,15.0,56,31,202.886
23397,970,2017,Chinese Grand Prix,2017-04-09,817,Daniel,Ricciardo,Australian,9,4,12.0,56,36,202.741
23398,970,2017,Chinese Grand Prix,2017-04-09,8,Kimi,Räikkönen,Finnish,6,5,10.0,56,42,204.406
23399,970,2017,Chinese Grand Prix,2017-04-09,822,Valtteri,Bottas,Finnish,131,6,8.0,56,41,204.734
23400,970,2017,Chinese Grand Prix,2017-04-09,832,Carlos,Sainz,Spanish,5,7,6.0,56,30,201.478
23401,970,2017,Chinese Grand Prix,2017-04-09,825,Kevin,Magnussen,Danish,210,8,4.0,55,35,201.209
23402,970,2017,Chinese Grand Prix,2017-04-09,815,Sergio,Pérez,Mexican,10,9,2.0,55,55,203.288
23403,970,2017,Chinese Grand Prix,2017-04-09,839,Esteban,Ocon,French,10,10,1.0,55,55,202.230
23404,970,2017,Chinese Grand Prix,2017-04-09,154,Romain,Grosjean,French,210,11,0.0,55,50,201.162
23405,970,2017,Chinese Grand Prix,2017-04-09,807,Nico,Hülkenberg,German,4,12,0.0,55,36,200.210
23406,970,2017,Chinese Grand Prix,2017-04-09,835,Jolyon,Palmer,British,4,13,0.0,55,47,199.871
23407,970,2017,Chinese Grand Prix,2017-04-09,13,Felipe,Massa,Brazilian,3,14,0.0,55,50,203.330
23408,970,2017,Chinese Grand Prix,2017-04-09,828,Marcus,Ericsson,Swedish,15,15,0.0,55,50,196.763
23409,970,2017,Chinese Grand Prix,2017-04-09,4,Fernando,Alonso,Spanish,1,\N,0.0,33,31,197.230
23410,970,2017,Chinese Grand Prix,2017-04-09,826,Daniil,Kvyat,Russian,5,\N,0.0,18,18,196.059
23411,970,2017,Chinese Grand Prix,2017-04-09,838,Stoffel,Vandoorne,Belgian,1,\N,0.0,17,15,193.412
23412,970,2017,Chinese Grand Prix,2017-04-09,841,Antonio,Giovinazzi,Italian,15,\N,0.0,3,\N,\N
23413,970,2017,Chinese Grand Prix,2017-04-09,840,Lance,Stroll,Canadian,3,\N,0.0,0,\N,\N
23414,971,2017,Bahrain Grand Prix,2017-04-16,20,Sebastian,Vettel,German,6,1,25.0,57,36,207.652
23415,971,2017,Bahrain Grand Prix,2017-04-16,1,Lewis,Hamilton,British,131,2,18.0,57,46,209.952
23416,971,2017,Bahrain Grand Prix,2017-04-16,822,Valtteri,Bottas,Finnish,131,3,15.0,57,33,207.076
23417,971,2017,Bahrain Grand Prix,2017-04-16,8,Kimi,Räikkönen,Finnish,6,4,12.0,57,55,207.887
23418,971,2017,Bahrain Grand Prix,2017-04-16,817,Daniel,Ricciardo,Australian,9,5,10.0,57,42,208.387
23419,971,2017,Bahrain Grand Prix,2017-04-16,13,Felipe,Massa,Brazilian,3,6,8.0,57,39,206.705
23420,971,2017,Bahrain Grand Prix,2017-04-16,815,Sergio,Pérez,Mexican,10,7,6.0,57,39,205.933
23421,971,2017,Bahrain Grand Prix,2017-04-16,154,Romain,Grosjean,French,210,8,4.0,57,33,205.198
23422,971,2017,Bahrain Grand Prix,2017-04-16,807,Nico,Hülkenberg,German,4,9,2.0,57,40,204.286
23423,971,2017,Bahrain Grand Prix,2017-04-16,839,Esteban,Ocon,French,10,10,1.0,57,39,204.700
23424,971,2017,Bahrain Grand Prix,2017-04-16,836,Pascal,Wehrlein,German,15,11,0.0,56,43,201.301
23425,971,2017,Bahrain Grand Prix,2017-04-16,826,Daniil,Kvyat,Russian,5,12,0.0,56,45,205.118
23426,971,2017,Bahrain Grand Prix,2017-04-16,835,Jolyon,Palmer,British,4,13,0.0,56,43,203.901
23427,971,2017,Bahrain Grand Prix,2017-04-16,4,Fernando,Alonso,Spanish,1,14,0.0,54,47,203.809
23428,971,2017,Bahrain Grand Prix,2017-04-16,828,Marcus,Ericsson,Swedish,15,\N,0.0,50,35,204.900
23429,971,2017,Bahrain Grand Prix,2017-04-16,832,Carlos,Sainz,Spanish,5,\N,0.0,12,8,198.755
23430,971,2017,Bahrain Grand Prix,2017-04-16,840,Lance,Stroll,Canadian,3,\N,0.0,12,10,202.311
23431,971,2017,Bahrain Grand Prix,2017-04-16,830,Max,Verstappen,Dutch,9,\N,0.0,11,4,201.520
23432,971,2017,Bahrain Grand Prix,2017-04-16,825,Kevin,Magnussen,Danish,210,\N,0.0,8,6,197.362
23433,971,2017,Bahrain Grand Prix,2017-04-16,838,Stoffel,Vandoorne,Belgian,1,\N,0.0,0,\N,\N
23434,972,2017,Russian Grand Prix,2017-04-30,822,Valtteri,Bottas,Finnish,131,1,25.0,52,49,216.221
23435,972,2017,Russian Grand Prix,2017-04-30,20,Sebastian,Vettel,German,6,2,18.0,52,49,216.343
23436,972,2017,Russian Grand Prix,2017-04-30,8,Kimi,Räikkönen,Finnish,6,3,15.0,52,49,217.388
23437,972,2017,Russian Grand Prix,2017-04-30,1,Lewis,Hamilton,British,131,4,12.0,52,18,213.955
23438,972,2017,Russian Grand Prix,2017-04-30,830,Max,Verstappen,Dutch,9,5,10.0,52,47,213.888
23439,972,2017,Russian Grand Prix,2017-04-30,815,Sergio,Pérez,Mexican,10,6,8.0,52,51,213.385
23440,972,2017,Russian Grand Prix,2017-04-30,839,Esteban,Ocon,French,10,7,6.0,52,50,213.203
23441,972,2017,Russian Grand Prix,2017-04-30,807,Nico,Hülkenberg,German,4,8,4.0,52,52,213.912
23442,972,2017,Russian Grand Prix,2017-04-30,13,Felipe,Massa,Brazilian,3,9,2.0,51,45,214.317
23443,972,2017,Russian Grand Prix,2017-04-30,832,Carlos,Sainz,Spanish,5,10,1.0,51,51,212.960
23444,972,2017,Russian Grand Prix,2017-04-30,840,Lance,Stroll,Canadian,3,11,0.0,51,50,212.934
23445,972,2017,Russian Grand Prix,2017-04-30,826,Daniil,Kvyat,Russian,5,12,0.0,51,50,214.168
23446,972,2017,Russian Grand Prix,2017-04-30,825,Kevin,Magnussen,Danish,210,13,0.0,51,40,211.445
23447,972,2017,Russian Grand Prix,2017-04-30,838,Stoffel,Vandoorne,Belgian,1,14,0.0,51,47,210.971
23448,972,2017,Russian Grand Prix,2017-04-30,828,Marcus,Ericsson,Swedish,15,15,0.0,51,48,210.875
23449,972,2017,Russian Grand Prix,2017-04-30,836,Pascal,Wehrlein,German,15,16,0.0,50,37,208.604
23450,972,2017,Russian Grand Prix,2017-04-30,817,Daniel,Ricciardo,Australian,9,\N,0.0,5,4,205.824
23451,972,2017,Russian Grand Prix,2017-04-30,835,Jolyon,Palmer,British,4,\N,0.0,0,\N,\N
23452,972,2017,Russian Grand Prix,2017-04-30,154,Romain,Grosjean,French,210,\N,0.0,0,\N,\N
23453,972,2017,Russian Grand Prix,2017-04-30,4,Fernando,Alonso,Spanish,1,\N,0.0,0,\N,\N
23454,973,2017,Spanish Grand Prix,2017-05-14,1,Lewis,Hamilton,British,131,1,25.0,66,64,200.471
23455,973,2017,Spanish Grand Prix,2017-05-14,20,Sebastian,Vettel,German,6,2,18.0,66,43,200.277
23456,973,2017,Spanish Grand Prix,2017-05-14,817,Daniel,Ricciardo,Australian,9,3,15.0,66,40,200.248
23457,973,2017,Spanish Grand Prix,2017-05-14,815,Sergio,Pérez,Mexican,10,4,12.0,65,51,195.417
23458,973,2017,Spanish Grand Prix,2017-05-14,839,Esteban,Ocon,French,10,5,10.0,65,40,194.237
23459,973,2017,Spanish Grand Prix,2017-05-14,807,Nico,Hülkenberg,German,4,6,8.0,65,56,193.280
23460,973,2017,Spanish Grand Prix,2017-05-14,832,Carlos,Sainz,Spanish,5,7,6.0,65,61,194.439
23461,973,2017,Spanish Grand Prix,2017-05-14,836,Pascal,Wehrlein,German,15,8,4.0,65,58,193.787
23462,973,2017,Spanish Grand Prix,2017-05-14,826,Daniil,Kvyat,Russian,5,9,2.0,65,37,194.914
23463,973,2017,Spanish Grand Prix,2017-05-14,154,Romain,Grosjean,French,210,10,1.0,65,50,192.906
23464,973,2017,Spanish Grand Prix,2017-05-14,828,Marcus,Ericsson,Swedish,15,11,0.0,64,60,194.379
23465,973,2017,Spanish Grand Prix,2017-05-14,4,Fernando,Alonso,Spanish,1,12,0.0,64,64,199.752
23466,973,2017,Spanish Grand Prix,2017-05-14,13,Felipe,Massa,Brazilian,3,13,0.0,64,64,193.796
23467,973,2017,Spanish Grand Prix,2017-05-14,825,Kevin,Magnussen,Danish,210,14,0.0,64,15,194.023
23468,973,2017,Spanish Grand Prix,2017-05-14,835,Jolyon,Palmer,British,4,15,0.0,64,44,197.517
23469,973,2017,Spanish Grand Prix,2017-05-14,840,Lance,Stroll,Canadian,3,16,0.0,64,50,192.980
23470,973,2017,Spanish Grand Prix,2017-05-14,822,Valtteri,Bottas,Finnish,131,\N,0.0,38,28,197.860
23471,973,2017,Spanish Grand Prix,2017-05-14,838,Stoffel,Vandoorne,Belgian,1,\N,0.0,32,14,191.401
23472,973,2017,Spanish Grand Prix,2017-05-14,830,Max,Verstappen,Dutch,9,\N,0.0,1,\N,\N
23473,973,2017,Spanish Grand Prix,2017-05-14,8,Kimi,Räikkönen,Finnish,6,\N,0.0,0,\N,\N
23474,974,2017,Monaco Grand Prix,2017-05-28,20,Sebastian,Vettel,German,6,1,25.0,78,38,159.669
23475,974,2017,Monaco Grand Prix,2017-05-28,8,Kimi,Räikkönen,Finnish,6,2,18.0,78,39,159.058
23476,974,2017,Monaco Grand Prix,2017-05-28,817,Daniel,Ricciardo,Australian,9,3,15.0,78,51,158.577
23477,974,2017,Monaco Grand Prix,2017-05-28,822,Valtteri,Bottas,Finnish,131,4,12.0,78,22,157.160
23478,974,2017,Monaco Grand Prix,2017-05-28,830,Max,Verstappen,Dutch,9,5,10.0,78,56,157.387
23479,974,2017,Monaco Grand Prix,2017-05-28,832,Carlos,Sainz,Spanish,5,6,8.0,78,39,156.730
23480,974,2017,Monaco Grand Prix,2017-05-28,1,Lewis,Hamilton,British,131,7,6.0,78,54,158.433
23481,974,2017,Monaco Grand Prix,2017-05-28,154,Romain,Grosjean,French,210,8,4.0,78,45,155.823
23482,974,2017,Monaco Grand Prix,2017-05-28,13,Felipe,Massa,Brazilian,3,9,2.0,78,50,156.947
23483,974,2017,Monaco Grand Prix,2017-05-28,825,Kevin,Magnussen,Danish,210,10,1.0,78,44,157.420
23484,974,2017,Monaco Grand Prix,2017-05-28,835,Jolyon,Palmer,British,4,11,0.0,78,55,156.801
23485,974,2017,Monaco Grand Prix,2017-05-28,839,Esteban,Ocon,French,10,12,0.0,78,52,157.072
23486,974,2017,Monaco Grand Prix,2017-05-28,815,Sergio,Pérez,Mexican,10,13,0.0,78,76,160.561
23487,974,2017,Monaco Grand Prix,2017-05-28,826,Daniil,Kvyat,Russian,5,14,0.0,71,43,156.955
23488,974,2017,Monaco Grand Prix,2017-05-28,840,Lance,Stroll,Canadian,3,15,0.0,71,71,157.912
23489,974,2017,Monaco Grand Prix,2017-05-28,838,Stoffel,Vandoorne,Belgian,1,\N,0.0,66,45,156.697
23490,974,2017,Monaco Grand Prix,2017-05-28,828,Marcus,Ericsson,Swedish,15,\N,0.0,63,39,156.362
23491,974,2017,Monaco Grand Prix,2017-05-28,18,Jenson,Button,British,1,\N,0.0,57,47,156.194
23492,974,2017,Monaco Grand Prix,2017-05-28,836,Pascal,Wehrlein,German,15,\N,0.0,57,25,153.948
23493,974,2017,Monaco Grand Prix,2017-05-28,807,Nico,Hülkenberg,German,4,\N,0.0,15,13,154.242
23494,975,2017,Canadian Grand Prix,2017-06-11,1,Lewis,Hamilton,British,131,1,25.0,70,64,210.588
23495,975,2017,Canadian Grand Prix,2017-06-11,822,Valtteri,Bottas,Finnish,131,2,18.0,70,65,206.862
23496,975,2017,Canadian Grand Prix,2017-06-11,817,Daniel,Ricciardo,Australian,9,3,15.0,70,67,206.126
23497,975,2017,Canadian Grand Prix,2017-06-11,20,Sebastian,Vettel,German,6,4,12.0,70,70,210.115
23498,975,2017,Canadian Grand Prix,2017-06-11,815,Sergio,Pérez,Mexican,10,5,10.0,70,62,205.580
23499,975,2017,Canadian Grand Prix,2017-06-11,839,Esteban,Ocon,French,10,6,8.0,70,68,205.904
23500,975,2017,Canadian Grand Prix,2017-06-11,8,Kimi,Räikkönen,Finnish,6,7,6.0,70,59,208.250
23501,975,2017,Canadian Grand Prix,2017-06-11,807,Nico,Hülkenberg,German,4,8,4.0,70,64,206.204
23502,975,2017,Canadian Grand Prix,2017-06-11,840,Lance,Stroll,Canadian,3,9,2.0,69,64,206.630
23503,975,2017,Canadian Grand Prix,2017-06-11,154,Romain,Grosjean,French,210,10,1.0,69,58,204.026
23504,975,2017,Canadian Grand Prix,2017-06-11,835,Jolyon,Palmer,British,4,11,0.0,69,64,204.677
23505,975,2017,Canadian Grand Prix,2017-06-11,825,Kevin,Magnussen,Danish,210,12,0.0,69,65,205.650
23506,975,2017,Canadian Grand Prix,2017-06-11,828,Marcus,Ericsson,Swedish,15,13,0.0,69,50,203.904
23507,975,2017,Canadian Grand Prix,2017-06-11,838,Stoffel,Vandoorne,Belgian,1,14,0.0,69,69,204.491
23508,975,2017,Canadian Grand Prix,2017-06-11,836,Pascal,Wehrlein,German,15,15,0.0,68,66,203.650
23509,975,2017,Canadian Grand Prix,2017-06-11,4,Fernando,Alonso,Spanish,1,16,0.0,66,63,206.974
23510,975,2017,Canadian Grand Prix,2017-06-11,826,Daniil,Kvyat,Russian,5,\N,0.0,54,33,204.653
23511,975,2017,Canadian Grand Prix,2017-06-11,830,Max,Verstappen,Dutch,9,\N,0.0,10,9,203.396
23512,975,2017,Canadian Grand Prix,2017-06-11,13,Felipe,Massa,Brazilian,3,\N,0.0,0,\N,\N
23513,975,2017,Canadian Grand Prix,2017-06-11,832,Carlos,Sainz,Spanish,5,\N,0.0,0,\N,\N
23514,976,2017,Azerbaijan Grand Prix,2017-06-25,817,Daniel,Ricciardo,Australian,9,1,25.0,51,46,206.048
23515,976,2017,Azerbaijan Grand Prix,2017-06-25,822,Valtteri,Bottas,Finnish,131,2,18.0,51,51,207.946
23516,976,2017,Azerbaijan Grand Prix,2017-06-25,840,Lance,Stroll,Canadian,3,3,15.0,51,44,205.605
23517,976,2017,Azerbaijan Grand Prix,2017-06-25,20,Sebastian,Vettel,German,6,4,12.0,51,47,208.919
23518,976,2017,Azerbaijan Grand Prix,2017-06-25,1,Lewis,Hamilton,British,131,5,10.0,51,46,208.862
23519,976,2017,Azerbaijan Grand Prix,2017-06-25,839,Esteban,Ocon,French,10,6,8.0,51,39,204.581
23520,976,2017,Azerbaijan Grand Prix,2017-06-25,825,Kevin,Magnussen,Danish,210,7,6.0,51,45,203.277
23521,976,2017,Azerbaijan Grand Prix,2017-06-25,832,Carlos,Sainz,Spanish,5,8,4.0,51,46,204.133
23522,976,2017,Azerbaijan Grand Prix,2017-06-25,4,Fernando,Alonso,Spanish,1,9,2.0,51,49,205.488
23523,976,2017,Azerbaijan Grand Prix,2017-06-25,836,Pascal,Wehrlein,German,15,10,1.0,51,46,201.743
23524,976,2017,Azerbaijan Grand Prix,2017-06-25,828,Marcus,Ericsson,Swedish,15,11,0.0,51,45,201.619
23525,976,2017,Azerbaijan Grand Prix,2017-06-25,838,Stoffel,Vandoorne,Belgian,1,12,0.0,51,45,202.636
23526,976,2017,Azerbaijan Grand Prix,2017-06-25,154,Romain,Grosjean,French,210,13,0.0,50,45,202.289
23527,976,2017,Azerbaijan Grand Prix,2017-06-25,8,Kimi,Räikkönen,Finnish,6,14,0.0,46,44,204.760
23528,976,2017,Azerbaijan Grand Prix,2017-06-25,815,Sergio,Pérez,Mexican,10,\N,0.0,39,37,204.670
23529,976,2017,Azerbaijan Grand Prix,2017-06-25,13,Felipe,Massa,Brazilian,3,\N,0.0,25,10,201.330
23530,976,2017,Azerbaijan Grand Prix,2017-06-25,807,Nico,Hülkenberg,German,4,\N,0.0,24,9,199.111
23531,976,2017,Azerbaijan Grand Prix,2017-06-25,830,Max,Verstappen,Dutch,9,\N,0.0,12,10,203.112
23532,976,2017,Azerbaijan Grand Prix,2017-06-25,826,Daniil,Kvyat,Russian,5,\N,0.0,9,9,199.372
23533,976,2017,Azerbaijan Grand Prix,2017-06-25,835,Jolyon,Palmer,British,4,\N,0.0,7,5,193.518
23534,841,2011,Australian Grand Prix,2011-03-27,24,Vitantonio,Liuzzi,Italian,164,\N,0.0,0,\N,\N
23535,841,2011,Australian Grand Prix,2011-03-27,39,Narain,Karthikeyan,Indian,164,\N,0.0,0,\N,\N
23536,846,2011,Monaco Grand Prix,2011-05-29,815,Sergio,Pérez,Mexican,15,\N,0.0,0,\N,\N
23537,977,2017,Austrian Grand Prix,2017-07-09,822,Valtteri,Bottas,Finnish,131,1,25.0,71,51,229.115
23538,977,2017,Austrian Grand Prix,2017-07-09,20,Sebastian,Vettel,German,6,2,18.0,71,69,230.306
23539,977,2017,Austrian Grand Prix,2017-07-09,817,Daniel,Ricciardo,Australian,9,3,15.0,71,69,230.491
23540,977,2017,Austrian Grand Prix,2017-07-09,1,Lewis,Hamilton,British,131,4,12.0,71,69,230.597
23541,977,2017,Austrian Grand Prix,2017-07-09,8,Kimi,Räikkönen,Finnish,6,5,10.0,71,68,230.341
23542,977,2017,Austrian Grand Prix,2017-07-09,154,Romain,Grosjean,French,210,6,8.0,71,65,226.633
23543,977,2017,Austrian Grand Prix,2017-07-09,815,Sergio,Pérez,Mexican,10,7,6.0,70,58,227.030
23544,977,2017,Austrian Grand Prix,2017-07-09,839,Esteban,Ocon,French,10,8,4.0,70,68,226.405
23545,977,2017,Austrian Grand Prix,2017-07-09,13,Felipe,Massa,Brazilian,3,9,2.0,70,49,227.200
23546,977,2017,Austrian Grand Prix,2017-07-09,840,Lance,Stroll,Canadian,3,10,1.0,70,67,226.017
23547,977,2017,Austrian Grand Prix,2017-07-09,835,Jolyon,Palmer,British,4,11,0.0,70,64,226.428
23548,977,2017,Austrian Grand Prix,2017-07-09,838,Stoffel,Vandoorne,Belgian,1,12,0.0,70,67,227.190
23549,977,2017,Austrian Grand Prix,2017-07-09,807,Nico,Hülkenberg,German,4,13,0.0,70,64,225.146
23550,977,2017,Austrian Grand Prix,2017-07-09,836,Pascal,Wehrlein,German,15,14,0.0,70,60,224.502
23551,977,2017,Austrian Grand Prix,2017-07-09,828,Marcus,Ericsson,Swedish,15,15,0.0,69,56,224.363
23552,977,2017,Austrian Grand Prix,2017-07-09,826,Daniil,Kvyat,Russian,5,16,0.0,68,57,228.395
23553,977,2017,Austrian Grand Prix,2017-07-09,832,Carlos,Sainz,Spanish,5,\N,0.0,44,42,224.798
23554,977,2017,Austrian Grand Prix,2017-07-09,825,Kevin,Magnussen,Danish,210,\N,0.0,29,23,220.800
23555,977,2017,Austrian Grand Prix,2017-07-09,4,Fernando,Alonso,Spanish,1,\N,0.0,1,\N,\N
23556,977,2017,Austrian Grand Prix,2017-07-09,830,Max,Verstappen,Dutch,9,\N,0.0,0,\N,\N
23557,978,2017,British Grand Prix,2017-07-16,1,Lewis,Hamilton,British,131,1,25.0,51,48,234.025
23558,978,2017,British Grand Prix,2017-07-16,822,Valtteri,Bottas,Finnish,131,2,18.0,51,46,233.294
23559,978,2017,British Grand Prix,2017-07-16,8,Kimi,Räikkönen,Finnish,6,3,15.0,51,44,231.733
23560,978,2017,British Grand Prix,2017-07-16,830,Max,Verstappen,Dutch,9,4,12.0,51,51,233.878
23561,978,2017,British Grand Prix,2017-07-16,817,Daniel,Ricciardo,Australian,9,5,10.0,51,47,230.833
23562,978,2017,British Grand Prix,2017-07-16,807,Nico,Hülkenberg,German,4,6,8.0,51,43,229.080
23563,978,2017,British Grand Prix,2017-07-16,20,Sebastian,Vettel,German,6,7,6.0,51,38,230.838
23564,978,2017,British Grand Prix,2017-07-16,839,Esteban,Ocon,French,10,8,4.0,50,39,226.768
23565,978,2017,British Grand Prix,2017-07-16,815,Sergio,Pérez,Mexican,10,9,2.0,50,42,226.809
23566,978,2017,British Grand Prix,2017-07-16,13,Felipe,Massa,Brazilian,3,10,1.0,50,39,226.668
23567,978,2017,British Grand Prix,2017-07-16,838,Stoffel,Vandoorne,Belgian,1,11,0.0,50,43,226.906
23568,978,2017,British Grand Prix,2017-07-16,825,Kevin,Magnussen,Danish,210,12,0.0,50,41,228.818
23569,978,2017,British Grand Prix,2017-07-16,154,Romain,Grosjean,French,210,13,0.0,50,45,229.793
23570,978,2017,British Grand Prix,2017-07-16,828,Marcus,Ericsson,Swedish,15,14,0.0,50,30,227.747
23571,978,2017,British Grand Prix,2017-07-16,826,Daniil,Kvyat,Russian,5,15,0.0,50,29,226.591
23572,978,2017,British Grand Prix,2017-07-16,840,Lance,Stroll,Canadian,3,16,0.0,50,44,227.062
23573,978,2017,British Grand Prix,2017-07-16,836,Pascal,Wehrlein,German,15,17,0.0,50,34,227.203
23574,978,2017,British Grand Prix,2017-07-16,4,Fernando,Alonso,Spanish,1,\N,0.0,32,22,224.983
23575,978,2017,British Grand Prix,2017-07-16,832,Carlos,Sainz,Spanish,5,\N,0.0,0,\N,\N
23576,978,2017,British Grand Prix,2017-07-16,835,Jolyon,Palmer,British,4,\N,0.0,0,\N,\N
23577,979,2017,Hungarian Grand Prix,2017-07-30,20,Sebastian,Vettel,German,6,1,25.0,70,69,195.176
23578,979,2017,Hungarian Grand Prix,2017-07-30,8,Kimi,Räikkönen,Finnish,6,2,18.0,70,70,196.015
23579,979,2017,Hungarian Grand Prix,2017-07-30,822,Valtteri,Bottas,Finnish,131,3,15.0,70,68,194.198
23580,979,2017,Hungarian Grand Prix,2017-07-30,1,Lewis,Hamilton,British,131,4,12.0,70,66,195.149
23581,979,2017,Hungarian Grand Prix,2017-07-30,830,Max,Verstappen,Dutch,9,5,10.0,70,44,195.944
23582,979,2017,Hungarian Grand Prix,2017-07-30,4,Fernando,Alonso,Spanish,1,6,8.0,70,69,196.697
23583,979,2017,Hungarian Grand Prix,2017-07-30,832,Carlos,Sainz,Spanish,5,7,6.0,69,67,192.639
23584,979,2017,Hungarian Grand Prix,2017-07-30,815,Sergio,Pérez,Mexican,10,8,4.0,69,68,192.090
23585,979,2017,Hungarian Grand Prix,2017-07-30,839,Esteban,Ocon,French,10,9,2.0,69,60,191.330
23586,979,2017,Hungarian Grand Prix,2017-07-30,838,Stoffel,Vandoorne,Belgian,1,10,1.0,69,44,192.430
23587,979,2017,Hungarian Grand Prix,2017-07-30,826,Daniil,Kvyat,Russian,5,11,0.0,69,42,193.206
23588,979,2017,Hungarian Grand Prix,2017-07-30,835,Jolyon,Palmer,British,4,12,0.0,69,68,193.305
23589,979,2017,Hungarian Grand Prix,2017-07-30,825,Kevin,Magnussen,Danish,210,13,0.0,69,67,192.102
